what,kind,bundleId,bundleVersion,description,time
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.file.save",1307502708762
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.file.save",1307502726047
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1307502729260
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1307502729292
executed,command,,,"org.eclipse.cdt.debug.ui.localCShortcut.run",1307502729292
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1307502742349
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1307502755188
executed,command,org.eclipse.cdt.ui,5.2.1.201009141542,"org.eclipse.cdt.ui.edit.text.rename.element",1307502755188
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.edit.copy",1307502760991
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1307502767824
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.edit.paste",1307502769181
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1307502771459
executed,command,org.eclipse.cdt.ui,5.2.1.201009141542,"org.eclipse.cdt.ui.edit.text.rename.element",1307502771474
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1307502777012
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1307502777043
executed,command,,,"org.eclipse.cdt.debug.ui.localCShortcut.run",1307502777059
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.edit.copy",1307502788759
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.edit.copy",1307502789024
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.edit.copy",1307502789258
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.edit.copy",1307502789461
activated,editor,org.eclipse.cdt.ui,5.2.1.201009141542,"org.eclipse.cdt.ui.editor.CEditor",1307502790132
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.edit.paste",1307502793283
executed,command,org.eclipse.cdt.ui,5.2.1.201009141542,"org.eclipse.cdt.ui.edit.text.c.format",1307502795779
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.file.save",1307502796933
executed,command,org.eclipse.ui.workbench.texteditor,3.6.1.r361_v20100714-0800,"org.eclipse.ui.edit.text.delete.line",1307502802113
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.file.save",1307502803329
executed,command,org.eclipse.ui.workbench.texteditor,3.6.1.r361_v20100714-0800,"org.eclipse.ui.edit.text.delete.line",1307502806777
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.file.save",1307502807838
executed,command,org.eclipse.ui.workbench.texteditor,3.6.1.r361_v20100714-0800,"org.eclipse.ui.edit.text.delete.line",1307502811067
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.file.save",1307502812003
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.edit.copy",1307502816636
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.edit.paste",1307502819039
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.file.save",1307502820146
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1307502835465
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1307502835543
activated,view,org.eclipse.ui.navigator.resources,3.4.201.M20100707-0800,"org.eclipse.ui.navigator.ProjectExplorer",1307502851221
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.edit.copy",1307502855667
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1307502856947
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1307502966709
closed,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1307502971623
