what,kind,bundleId,bundleVersion,description,time
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.edit.text.contentAssist.proposals",1312967527873
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.edit.text.contentAssist.proposals",1312967548305
executed,command,org.eclipse.ui.workbench.texteditor,3.6.1.r361_v20100714-0800,"org.eclipse.ui.edit.text.goto.lineEnd",1312967558737
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.file.save",1312967561281
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.edit.copy",1312967566100
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.edit.paste",1312967569231
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.file.save",1312967570722
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.file.save",1312967578832
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1312967581502
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1312967581547
executed,command,,,"org.eclipse.cdt.debug.ui.localCShortcut.run",1312967581549
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.file.save",1312967627513
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1312967630419
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1312967630464
executed,command,,,"org.eclipse.cdt.debug.ui.localCShortcut.run",1312967630467
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.file.save",1312967640147
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1312967643019
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1312967643059
executed,command,,,"org.eclipse.cdt.debug.ui.localCShortcut.run",1312967643062
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.file.save",1312967656072
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1312967658946
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1312967658995
executed,command,,,"org.eclipse.cdt.debug.ui.localCShortcut.run",1312967658999
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1312967711683
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1312967779312
executed,command,org.eclipse.ui.workbench.texteditor,3.6.1.r361_v20100714-0800,"org.eclipse.ui.edit.text.goto.lineEnd",1312967798132
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.file.save",1312967807171
error,log,,,"Unable to get CElement for Macro",1312967866170
error,log,,,"Unable to get CElement for Macro",1312967866171
error,log,,,"Unable to get CElement for Macro",1312967866172
error,log,,,"Unable to get CElement for Macro",1312967866173
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.edit.text.contentAssist.proposals",1312967866209
executed,command,org.eclipse.ui.workbench.texteditor,3.6.1.r361_v20100714-0800,"org.eclipse.ui.edit.text.goto.lineEnd",1312967883106
executed,command,org.eclipse.cdt.ui,5.2.1.201009141542,"org.eclipse.cdt.ui.edit.text.c.format",1312967892762
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.edit.text.contentAssist.proposals",1312967900189
executed,command,org.eclipse.ui.workbench.texteditor,3.6.1.r361_v20100714-0800,"org.eclipse.ui.edit.text.goto.lineEnd",1312967938894
error,log,,,"Unable to get CElement for Macro",1312967942640
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.edit.text.contentAssist.proposals",1312967942671
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.edit.text.contentAssist.proposals",1312967954140
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.file.save",1312967979378
executed,command,org.eclipse.cdt.ui,5.2.1.201009141542,"org.eclipse.cdt.ui.edit.text.c.format",1312967980493
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.file.save",1312967981505
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1312967984472
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1312967984523
executed,command,,,"org.eclipse.cdt.debug.ui.localCShortcut.run",1312967984528
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1312967986594
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1312967987976
activated,view,org.eclipse.ui.console,3.5.0.v20100526,"org.eclipse.ui.console.ConsoleView",1312967991359
