what,kind,bundleId,bundleVersion,description,time
activated,editor,org.eclipse.cdt.ui,5.2.1.201009141542,"org.eclipse.cdt.ui.editor.CEditor",1307500548767
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.edit.paste",1307500549781
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.file.save",1307500550888
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.file.save",1307500555272
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1307500558189
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1307500558236
executed,command,,,"org.eclipse.cdt.debug.ui.localCShortcut.run",1307500558236
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.file.save",1307500596565
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.edit.copy",1307500605956
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.edit.paste",1307500610075
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.file.save",1307500611307
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1307500630916
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1307500630979
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.edit.copy",1307500632180
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.edit.copy",1307500632461
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.edit.copy",1307500632648
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.edit.paste",1307500635440
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.file.save",1307500636470
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1307500643162
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1307500643194
executed,command,,,"org.eclipse.cdt.debug.ui.localCShortcut.run",1307500643194
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.file.save",1307500676531
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1307500679308
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1307500679339
executed,command,,,"org.eclipse.cdt.debug.ui.localCShortcut.run",1307500679339
activated,view,org.eclipse.ui.console,3.5.0.v20100526,"org.eclipse.ui.console.ConsoleView",1307500685782
activated,editor,org.eclipse.cdt.ui,5.2.1.201009141542,"org.eclipse.cdt.ui.editor.CEditor",1307500693176
activated,view,org.eclipse.ui.console,3.5.0.v20100526,"org.eclipse.ui.console.ConsoleView",1307500694783
activated,editor,org.eclipse.cdt.ui,5.2.1.201009141542,"org.eclipse.cdt.ui.editor.CEditor",1307500696358
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1307500705874
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1307500713129
executed,command,org.eclipse.cdt.ui,5.2.1.201009141542,"org.eclipse.cdt.ui.edit.text.rename.element",1307500713144
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1307500723003
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1307500726794
executed,command,org.eclipse.cdt.ui,5.2.1.201009141542,"org.eclipse.cdt.ui.edit.text.rename.element",1307500726810
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1307500735873
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1307500735920
executed,command,,,"org.eclipse.cdt.debug.ui.localCShortcut.run",1307500735920
activated,view,org.eclipse.ui.console,3.5.0.v20100526,"org.eclipse.ui.console.ConsoleView",1307500742145
activated,editor,org.eclipse.cdt.ui,5.2.1.201009141542,"org.eclipse.cdt.ui.editor.CEditor",1307500744609
