what,kind,bundleId,bundleVersion,description,time
started,bundle,org.eclipse.mylyn.bugzilla.ui,3.4.2.v20100909-0100-e3x,"org.eclipse.mylyn.bugzilla.ui",1307512394576
started,bundle,org.eclipse.mylyn.commons.net,3.4.1.v20100625-2100-e3x,"org.eclipse.mylyn.commons.net",1307512394576
started,bundle,org.eclipse.mylyn.commons.ui,3.4.0.v20100608-0100-e3x,"org.eclipse.mylyn.commons.ui",1307512394577
started,bundle,org.eclipse.mylyn.context.core,3.4.1.v20100909-0100-e3x,"org.eclipse.mylyn.context.core",1307512394577
started,bundle,org.eclipse.mylyn.context.ui,3.4.1.v20100909-0100-e3x,"org.eclipse.mylyn.context.ui",1307512394578
started,bundle,org.eclipse.mylyn.monitor.ui,3.4.0.v20100608-0100-e3x,"org.eclipse.mylyn.monitor.ui",1307512394579
started,bundle,org.eclipse.mylyn.tasks.ui,3.4.2.v20100902-0100-e3x,"org.eclipse.mylyn.tasks.ui",1307512394580
started,bundle,org.eclipse.mylyn.team.ui,3.4.2.v20100909-0100-e3x,"org.eclipse.mylyn.team.ui",1307512394581
started,bundle,org.eclipse.team.core,3.5.100.R36x_v20100825-0800,"org.eclipse.team.core",1307512394581
started,bundle,org.eclipse.team.cvs.core,3.3.300.I20100526-0800,"org.eclipse.team.cvs.core",1307512394582
started,bundle,org.eclipse.team.cvs.ui,3.3.301.R36x_v20100825-0800,"org.eclipse.team.cvs.ui",1307512394584
started,bundle,org.eclipse.team.ui,3.5.101.R36x_v20100825-0800,"org.eclipse.team.ui",1307512394585
started,bundle,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui",1307512394587
started,bundle,org.eclipse.ui.console,3.5.0.v20100526,"org.eclipse.ui.console",1307512394587
started,bundle,org.eclipse.ui.editors,3.6.1.r361_v20100825-0800,"org.eclipse.ui.editors",1307512394587
started,bundle,org.eclipse.ui.forms,3.5.2.r36_v20100702,"org.eclipse.ui.forms",1307512394588
started,bundle,org.eclipse.ui.ide,3.6.1.M20100825-0800,"org.eclipse.ui.ide",1307512394590
started,bundle,org.eclipse.ui.navigator,3.5.0.I20100601-0800,"org.eclipse.ui.navigator",1307512394591
started,bundle,org.eclipse.ui.navigator.resources,3.4.201.M20100707-0800,"org.eclipse.ui.navigator.resources",1307512394591
started,bundle,org.eclipse.ui.net,1.2.100.I20100505-1245,"org.eclipse.ui.net",1307512394592
started,bundle,org.eclipse.ui.views,3.5.0.I20100527-0800,"org.eclipse.ui.views",1307512394593
started,bundle,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"org.eclipse.ui.workbench",1307512394594
started,bundle,org.eclipse.ui.workbench.texteditor,3.6.1.r361_v20100714-0800,"org.eclipse.ui.workbench.texteditor",1307512394595
started,bundle,org.eclipse.update.configurator,3.3.100.v20100512,"org.eclipse.update.configurator",1307512394595
started,bundle,org.eclipse.update.core,3.2.402.R36x_v20100629,"org.eclipse.update.core",1307512394599
started,bundle,org.eclipse.update.scheduler,3.2.300.v20100512,"org.eclipse.update.scheduler",1307512394600
os,sysinfo,,,"win32",1307512394605
arch,sysinfo,,,"x86",1307512394605
ws,sysinfo,,,"win32",1307512394605
locale,sysinfo,,,"zh_CN",1307512394605
processors,sysinfo,,,"2",1307512394605
java.runtime.name,sysinfo,,,"Java(TM) SE Runtime Environment",1307512394605
java.runtime.version,sysinfo,,,"1.6.0_20-b02",1307512394605
java.specification.name,sysinfo,,,"Java Platform API Specification",1307512394605
java.specification.vendor,sysinfo,,,"Sun Microsystems Inc.",1307512394605
java.specification.version,sysinfo,,,"1.6",1307512394605
java.vendor,sysinfo,,,"Sun Microsystems Inc.",1307512394605
java.version,sysinfo,,,"1.6.0_20",1307512394605
java.vm.info,sysinfo,,,"mixed mode",1307512394605
java.vm.name,sysinfo,,,"Java HotSpot(TM) Client VM",1307512394605
java.vm.specification.name,sysinfo,,,"Java Virtual Machine Specification",1307512394605
java.vm.specification.vendor,sysinfo,,,"Sun Microsystems Inc.",1307512394605
java.vm.specification.version,sysinfo,,,"1.0",1307512394605
java.vm.vendor,sysinfo,,,"Sun Microsystems Inc.",1307512394605
java.vm.version,sysinfo,,,"16.3-b01",1307512394605
activated,view,org.eclipse.ui.navigator.resources,3.4.201.M20100707-0800,"org.eclipse.ui.navigator.ProjectExplorer",1307512448682
started,bundle,org.eclipse.search,3.6.0.v20100520-0800,"org.eclipse.search",1307512456605
opened,editor,org.eclipse.cdt.ui,5.2.1.201009141542,"org.eclipse.cdt.ui.editor.CEditor",1307512456966
activated,editor,org.eclipse.cdt.ui,5.2.1.201009141542,"org.eclipse.cdt.ui.editor.CEditor",1307512457115
started,bundle,org.eclipse.debug.ui,3.6.1.v20100901_r361,"org.eclipse.debug.ui",1307512480809
started,bundle,org.eclipse.cdt.debug.core,7.0.0.201009141542,"org.eclipse.cdt.debug.core",1307512481144
started,bundle,org.eclipse.cdt.debug.ui,7.0.0.201009141542,"org.eclipse.cdt.debug.ui",1307512481150
opened,editor,org.eclipse.cdt.ui,5.2.1.201009141542,"org.eclipse.cdt.ui.editor.CEditor",1307512481275
activated,editor,org.eclipse.cdt.ui,5.2.1.201009141542,"org.eclipse.cdt.ui.editor.CEditor",1307512481370
activated,editor,org.eclipse.cdt.ui,5.2.1.201009141542,"org.eclipse.cdt.ui.editor.CEditor",1307512490259
closed,editor,org.eclipse.cdt.ui,5.2.1.201009141542,"org.eclipse.cdt.ui.editor.CEditor",1307512490261
started,bundle,org.eclipse.cdt.mylyn.ui,1.1.3.v20100909-0100-e3x,"org.eclipse.cdt.mylyn.ui",1307512490289
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1307512508413
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1307512529298
opened,editor,org.eclipse.cdt.ui,5.2.1.201009141542,"org.eclipse.cdt.ui.editor.CEditor",1307512532007
activated,editor,org.eclipse.cdt.ui,5.2.1.201009141542,"org.eclipse.cdt.ui.editor.CEditor",1307512532034
activated,editor,org.eclipse.cdt.ui,5.2.1.201009141542,"org.eclipse.cdt.ui.editor.CEditor",1307512552659
activated,editor,org.eclipse.cdt.ui,5.2.1.201009141542,"org.eclipse.cdt.ui.editor.CEditor",1307512554855
activated,editor,org.eclipse.cdt.ui,5.2.1.201009141542,"org.eclipse.cdt.ui.editor.CEditor",1307512626014
activated,editor,org.eclipse.cdt.ui,5.2.1.201009141542,"org.eclipse.cdt.ui.editor.CEditor",1307512635845
opened,editor,org.eclipse.cdt.ui,5.2.1.201009141542,"org.eclipse.cdt.ui.editor.CEditor",1307512649736
activated,editor,org.eclipse.cdt.ui,5.2.1.201009141542,"org.eclipse.cdt.ui.editor.CEditor",1307512649758
activated,editor,org.eclipse.cdt.ui,5.2.1.201009141542,"org.eclipse.cdt.ui.editor.CEditor",1307512654073
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.navigate.backwardHistory",1307512654077
opened,editor,org.eclipse.cdt.ui,5.2.1.201009141542,"org.eclipse.cdt.ui.editor.CEditor",1307512662796
activated,editor,org.eclipse.cdt.ui,5.2.1.201009141542,"org.eclipse.cdt.ui.editor.CEditor",1307512662827
activated,editor,org.eclipse.cdt.ui,5.2.1.201009141542,"org.eclipse.cdt.ui.editor.CEditor",1307512664754
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.file.save",1307512681767
activated,view,org.eclipse.ui.navigator.resources,3.4.201.M20100707-0800,"org.eclipse.ui.navigator.ProjectExplorer",1307512685619
started,bundle,org.eclipse.compare,3.5.100.I20100526-0800,"org.eclipse.compare",1307512692147
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.edit.copy",1307512693950
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1307512700128
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1307512707625
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1307512709240
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1307512726412
activated,editor,org.eclipse.cdt.ui,5.2.1.201009141542,"org.eclipse.cdt.ui.editor.CEditor",1307512728526
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1307512731166
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1307512731965
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1307512733419
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1307512995744
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1307513064876
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1307513111082
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.edit.paste",1307513134007
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1307513139214
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1307513147482
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.edit.delete",1307513152542
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.edit.paste",1307513154412
executed,command,org.eclipse.ui.workbench.texteditor,3.6.1.r361_v20100714-0800,"org.eclipse.ui.edit.text.smartEnter",1307513181819
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.file.save",1307513195888
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.file.save",1307513324326
activated,view,org.eclipse.ui.navigator.resources,3.4.201.M20100707-0800,"org.eclipse.ui.navigator.ProjectExplorer",1307513345737
