what,kind,bundleId,bundleVersion,description,time
error,log,,,"Unable to get CElement for Macro",1312953123308
error,log,,,"Unable to get CElement for Macro",1312953123308
error,log,,,"Unable to get CElement for Macro",1312953123318
error,log,,,"Unable to get CElement for Macro",1312953123318
error,log,,,"Unable to get CElement for Macro",1312953123318
error,log,,,"Unable to get CElement for Macro",1312953123318
error,log,,,"Unable to get CElement for Macro",1312953123318
error,log,,,"Unable to get CElement for Macro",1312953123318
error,log,,,"Unable to get CElement for Macro",1312953123328
error,log,,,"Unable to get CElement for Macro",1312953123328
error,log,,,"Unable to get CElement for Macro",1312953123328
error,log,,,"Unable to get CElement for Macro",1312953123328
error,log,,,"Unable to get CElement for Macro",1312953123328
error,log,,,"Unable to get CElement for Macro",1312953123328
error,log,,,"Unable to get CElement for Macro",1312953123328
error,log,,,"Unable to get CElement for Macro",1312953123338
error,log,,,"Unable to get CElement for Macro",1312953123338
error,log,,,"Unable to get CElement for Macro",1312953123338
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.edit.text.contentAssist.proposals",1312953123698
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.edit.text.contentAssist.proposals",1312953155218
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.file.save",1312953160048
started,bundle,org.eclipse.compare,3.5.100.I20100526-0800,"org.eclipse.compare",1312953162608
started,bundle,org.eclipse.debug.ui,3.6.1.v20100901_r361,"org.eclipse.debug.ui",1312953164488
started,bundle,org.eclipse.cdt.debug.core,7.0.0.201009141542,"org.eclipse.cdt.debug.core",1312953164748
started,bundle,org.eclipse.cdt.debug.ui,7.0.0.201009141542,"org.eclipse.cdt.debug.ui",1312953164788
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1312953166138
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1312953166348
executed,command,,,"org.eclipse.cdt.debug.ui.localCShortcut.run",1312953166448
started,bundle,org.eclipse.cdt.launch,6.1.0.201009141542,"org.eclipse.cdt.launch",1312953166488
started,bundle,org.eclipse.cdt.debug.mi.ui,6.1.0.201009141542,"org.eclipse.cdt.debug.mi.ui",1312953176098
started,bundle,org.eclipse.cdt.dsf,2.1.0.201009141542,"org.eclipse.cdt.dsf",1312953176248
started,bundle,org.eclipse.cdt.dsf.gdb,3.0.0.201009141542,"org.eclipse.cdt.dsf.gdb",1312953176278
started,bundle,org.eclipse.cdt.dsf.gdb.ui,2.1.0.201009141542,"org.eclipse.cdt.dsf.gdb.ui",1312953176278
started,bundle,org.eclipse.cdt.debug.mi.core,7.0.1.201009141542,"org.eclipse.cdt.debug.mi.core",1312953176588
activated,view,org.eclipse.ui.console,3.5.0.v20100526,"org.eclipse.ui.console.ConsoleView",1312953178798
activated,editor,org.eclipse.cdt.ui,5.2.1.201009141542,"org.eclipse.cdt.ui.editor.CEditor",1312953194498
error,log,,,"Unable to get CElement for Macro",1312953200858
error,log,,,"Unable to get CElement for Macro",1312953200868
error,log,,,"Unable to get CElement for Macro",1312953200868
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.edit.text.contentAssist.proposals",1312953200988
activated,view,org.eclipse.ui.navigator.resources,3.4.201.M20100707-0800,"org.eclipse.ui.navigator.ProjectExplorer",1312953219178
opened,editor,org.eclipse.cdt.ui,5.2.1.201009141542,"org.eclipse.cdt.ui.editor.CEditor",1312953221478
activated,editor,org.eclipse.cdt.ui,5.2.1.201009141542,"org.eclipse.cdt.ui.editor.CEditor",1312953221518
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.edit.copy",1312953227638
activated,editor,org.eclipse.cdt.ui,5.2.1.201009141542,"org.eclipse.cdt.ui.editor.CEditor",1312953228518
closed,editor,org.eclipse.cdt.ui,5.2.1.201009141542,"org.eclipse.cdt.ui.editor.CEditor",1312953228558
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.edit.paste",1312953231738
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.file.save",1312953242648
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1312953245608
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1312953245648
executed,command,,,"org.eclipse.cdt.debug.ui.localCShortcut.run",1312953245648
activated,view,org.eclipse.ui.console,3.5.0.v20100526,"org.eclipse.ui.console.ConsoleView",1312953251608
activated,editor,org.eclipse.cdt.ui,5.2.1.201009141542,"org.eclipse.cdt.ui.editor.CEditor",1312953254168
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.file.save",1312953260568
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1312953263068
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1312953263108
executed,command,,,"org.eclipse.cdt.debug.ui.localCShortcut.run",1312953263108
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.edit.copy",1312953290478
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.edit.paste",1312953292248
executed,command,org.eclipse.ui.workbench.texteditor,3.6.1.r361_v20100714-0800,"org.eclipse.ui.edit.text.delete.line",1312953295718
activated,view,org.eclipse.ui.console,3.5.0.v20100526,"org.eclipse.ui.console.ConsoleView",1312953335638
activated,editor,org.eclipse.cdt.ui,5.2.1.201009141542,"org.eclipse.cdt.ui.editor.CEditor",1312953346358
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.edit.cut",1312953412777
executed,command,org.eclipse.ui.workbench.texteditor,3.6.1.r361_v20100714-0800,"org.eclipse.ui.edit.text.delete.line",1312953413127
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.edit.paste",1312953415617
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.edit.copy",1312953419277
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.edit.cut",1312953420087
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.edit.paste",1312953422597
executed,command,org.eclipse.ui.workbench.texteditor,3.6.1.r361_v20100714-0800,"org.eclipse.ui.edit.text.delete.line",1312953425167
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.file.save",1312953436237
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.edit.copy",1312953449827
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.edit.paste",1312953451857
executed,command,org.eclipse.ui.workbench.texteditor,3.6.1.r361_v20100714-0800,"org.eclipse.ui.edit.text.goto.lineEnd",1312953455347
