what,kind,bundleId,bundleVersion,description,time
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1312288399929
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1312288399975
executed,command,,,"org.eclipse.cdt.debug.ui.localCShortcut.run",1312288399977
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.file.save",1312288416341
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1312288426701
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1312288426875
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1312288427494
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1312288432933
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1312288507505
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1312288507678
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1312288507856
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1312288510303
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.edit.text.contentAssist.proposals",1312288536320
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.file.save",1312288554157
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1312288557949
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1312288557989
executed,command,,,"org.eclipse.cdt.debug.ui.localCShortcut.run",1312288557993
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.file.save",1312288575368
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1312288579687
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1312288579731
executed,command,,,"org.eclipse.cdt.debug.ui.localCShortcut.run",1312288579735
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1312288595226
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1312289275066
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.edit.text.contentAssist.proposals",1312289292593
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.file.save",1312289318039
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1312289320556
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1312289320603
executed,command,,,"org.eclipse.cdt.debug.ui.localCShortcut.run",1312289320607
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1312289321439
error,log,,,"Error starting process.",1312289324944
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1312289339658
opened,view,org.eclipse.ui.ide,3.6.1.M20100825-0800,"org.eclipse.ui.views.ProblemView",1312289352283
executed,command,org.eclipse.ui.workbench.texteditor,3.6.1.r361_v20100714-0800,"org.eclipse.ui.edit.text.delete.line",1312289352937
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.file.save",1312289354120
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1312289357508
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1312289357545
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1312289357558
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1312289360632
executed,command,,,"org.eclipse.cdt.debug.ui.localCShortcut.run",1312289360639
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1312289363192
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1312289364546
executed,command,org.eclipse.ui.ide,3.6.1.M20100825-0800,"org.eclipse.ui.project.cleanAction",1312289364556
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1312289364861
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1312289365282
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1312289372884
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1312289372925
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1312289372936
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1312289374151
executed,command,,,"org.eclipse.cdt.debug.ui.localCShortcut.run",1312289374158
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1312289375472
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1312289377676
activated,view,org.eclipse.ui.console,3.5.0.v20100526,"org.eclipse.ui.console.ConsoleView",1312289377701
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1312289378450
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1312289404954
activated,view,org.eclipse.ui.navigator.resources,3.4.201.M20100707-0800,"org.eclipse.ui.navigator.ProjectExplorer",1312289413289
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1312289420593
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1312289423107
activated,view,org.eclipse.ui.console,3.5.0.v20100526,"org.eclipse.ui.console.ConsoleView",1312289423115
started,bundle,org.eclipse.cdt.managedbuilder.ui,7.0.0.201009141542,"org.eclipse.cdt.managedbuilder.ui",1312289427373
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1312289427611
opened,editor,org.eclipse.cdt.ui,5.2.1.201009141542,"org.eclipse.cdt.ui.editor.CEditor",1312289435558
activated,editor,org.eclipse.cdt.ui,5.2.1.201009141542,"org.eclipse.cdt.ui.editor.CEditor",1312289435583
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1312289435731
activated,editor,org.eclipse.cdt.ui,5.2.1.201009141542,"org.eclipse.cdt.ui.editor.CEditor",1312289436989
activated,editor,org.eclipse.cdt.ui,5.2.1.201009141542,"org.eclipse.cdt.ui.editor.CEditor",1312289437659
closed,editor,org.eclipse.cdt.ui,5.2.1.201009141542,"org.eclipse.cdt.ui.editor.CEditor",1312289437661
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.edit.undo",1312289443436
executed,command,org.eclipse.ui.workbench.texteditor,3.6.1.r361_v20100714-0800,"org.eclipse.ui.edit.text.delete.line",1312289445604
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.file.save",1312289447649
activated,view,org.eclipse.ui.console,3.5.0.v20100526,"org.eclipse.ui.console.ConsoleView",1312289448199
activated,editor,org.eclipse.cdt.ui,5.2.1.201009141542,"org.eclipse.cdt.ui.editor.CEditor",1312289450152
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.edit.text.contentAssist.proposals",1312289465196
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.edit.text.contentAssist.proposals",1312289481100
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.file.save",1312289511973
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.edit.text.contentAssist.proposals",1312289519181
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.file.save",1312289546069
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1312289549537
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1312289549574
executed,command,,,"org.eclipse.cdt.debug.ui.localCShortcut.run",1312289549666
activated,view,org.eclipse.ui.console,3.5.0.v20100526,"org.eclipse.ui.console.ConsoleView",1312289554796
activated,editor,org.eclipse.cdt.ui,5.2.1.201009141542,"org.eclipse.cdt.ui.editor.CEditor",1312289574475
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1312289577816
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1312289577857
executed,command,,,"org.eclipse.cdt.debug.ui.localCShortcut.run",1312289577859
activated,view,org.eclipse.ui.console,3.5.0.v20100526,"org.eclipse.ui.console.ConsoleView",1312289579939
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1312289596088
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1312291082981
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1312291085331
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1312295344960
activated,editor,org.eclipse.cdt.ui,5.2.1.201009141542,"org.eclipse.cdt.ui.editor.CEditor",1312295345860
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1312295358630
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1312295360570
executed,command,org.eclipse.cdt.ui,5.2.1.201009141542,"org.eclipse.cdt.ui.refactor.getters.and.setters",1312295360580
activated,view,org.eclipse.ui.console,3.5.0.v20100526,"org.eclipse.ui.console.ConsoleView",1312295361840
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1312295363810
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1312296949243
closed,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1312296952190
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.file.exit",1312296953391
stopped,bundle,org.eclipse.cdt.debug.mi.ui,6.1.0.201009141542,"org.eclipse.cdt.debug.mi.ui",1312296953469
stopped,bundle,org.eclipse.cdt.debug.mi.core,7.0.1.201009141542,"org.eclipse.cdt.debug.mi.core",1312296953469
stopped,bundle,org.eclipse.cdt.debug.ui.memory.memorybrowser,1.2.0.201009141542,"org.eclipse.cdt.debug.ui.memory.memorybrowser",1312296953532
stopped,bundle,org.eclipse.cdt.debug.ui.memory.search,1.2.0.201009141542,"org.eclipse.cdt.debug.ui.memory.search",1312296953547
stopped,bundle,org.eclipse.cdt.dsf.gdb.ui,2.1.0.201009141542,"org.eclipse.cdt.dsf.gdb.ui",1312296953547
activated,perspective,org.eclipse.cdt.ui,,"org.eclipse.cdt.ui.CPerspective",1312350267647
started,bundle,org.eclipse.osgi,3.6.1.R36x_v20100806,"org.eclipse.osgi",1312350267648
started,bundle,org.eclipse.equinox.simpleconfigurator,1.0.200.v20100503,"org.eclipse.equinox.simpleconfigurator",1312350267653
started,bundle,com.ibm.icu,4.2.1.v20100412,"com.ibm.icu",1312350267670
started,bundle,org.eclipse.cdt.core,5.2.1.201009141542,"org.eclipse.cdt.core",1312350267670
started,bundle,org.eclipse.cdt.make.core,7.0.0.201009141542,"org.eclipse.cdt.make.core",1312350267680
started,bundle,org.eclipse.cdt.make.ui,7.0.0.201009141542,"org.eclipse.cdt.make.ui",1312350267704
started,bundle,org.eclipse.cdt.managedbuilder.core,7.0.1.201009141542,"org.eclipse.cdt.managedbuilder.core",1312350267722
started,bundle,org.eclipse.cdt.managedbuilder.gnu.ui,7.0.0.201009141542,"org.eclipse.cdt.managedbuilder.gnu.ui",1312350267849
started,bundle,org.eclipse.cdt.ui,5.2.1.201009141542,"org.eclipse.cdt.ui",1312350267849
